ticker,date,news_sentiment,news_impact_score,news_sentiment_std,news_staleness,article_count,financial_health_score,valuation_score,financial_age_months,per,pbr,roe,revenue_growth,debt_ratio,altman_z
005380,2017-01-01,0.9977,6.0,0.0002,0.1346,2.0,5.0,10.0,13.0,4.592698731096846,0.4469797789672498,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5643012036473942
005380,2017-01-02,0.275,8.0,0.74,0.2023,12.0,5.0,10.0,13.0,4.71852609359265,0.45922580030881827,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5692909069454437
005380,2017-01-03,0.3515,6.0,0.7286,0.2658,6.0,5.0,10.0,13.0,4.812896615464503,0.46841031631499463,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5730331844189809
005380,2017-01-04,0.2224,7.0,0.7738,0.1918,9.0,5.0,10.0,13.0,4.844353456088454,0.47147182165038676,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5742806102434932
005380,2017-01-05,0.3644,7.0,0.6384,0.2307,11.0,5.0,10.0,13.0,4.828625035776478,0.4699410689826907,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.573656897331237
005380,2017-01-06,-0.3332,5.0,0.4712,0.1465,3.0,5.0,10.0,13.0,4.749982934216601,0.4622873056442104,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.570538332769956
005380,2017-01-07,,,,,0.0,5.0,10.0,13.0,4.749982934216601,0.4622873056442104,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.570538332769956
005380,2017-01-08,,,,,0.0,5.0,10.0,13.0,4.749982934216601,0.4622873056442104,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.570538332769956
005380,2017-01-09,-0.0002,4.0,0.0005,0.1887,5.0,5.0,10.0,13.0,4.7342545139046255,0.46075655297651436,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5699146198576999
005380,2017-01-10,0.7499,6.0,0.4329,0.181,4.0,5.0,10.0,13.0,4.7814397748405515,0.4653488109796025,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5717857585944683
005380,2017-01-11,-0.9997,6.0,0.0,0.1583,2.0,5.0,10.0,13.0,4.671340832656723,0.4546335423057301,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5674197682086752
005380,2017-01-12,-0.3997,5.0,0.7997,0.1026,5.0,5.0,10.0,13.0,4.655612412344748,0.453102789638034,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5667960552964189
005380,2017-01-13,-0.1344,5.0,0.833,0.1031,6.0,5.0,10.0,13.0,4.687069252968699,0.45616429497342614,0.09732399295881974,0.030277038424584818,1.4725550530856852,1.5680434811209314
