ticker,date,news_sentiment,news_impact_score,news_sentiment_std,news_staleness,article_count,financial_health_score,valuation_score,financial_age_months,per,pbr,roe,revenue_growth,debt_ratio,altman_z
247540,2019-04-24,,,,,0.0,7.0,5.0,4.0,41.10906113439519,9.437452546442723,0.22957110393714586,1.0325830939005998,1.892965348410461,4.63131918138682
247540,2019-04-25,,,,,0.0,7.0,5.0,4.0,41.10906113439519,9.437452546442723,0.22957110393714586,1.0325830939005998,1.892965348410461,4.63131918138682
247540,2019-04-26,,,,,0.0,7.0,5.0,4.0,40.387290889846035,9.27175495461259,0.22957110393714586,1.0325830939005998,1.892965348410461,4.578799173462976
247540,2019-04-27,,,,,0.0,7.0,5.0,4.0,40.387290889846035,9.27175495461259,0.22957110393714586,1.0325830939005998,1.892965348410461,4.578799173462976
247540,2019-04-28,,,,,0.0,7.0,5.0,4.0,40.387290889846035,9.27175495461259,0.22957110393714586,1.0325830939005998,1.892965348410461,4.578799173462976
247540,2019-04-29,,,,,0.0,7.0,5.0,4.0,40.8463579939159,9.377143496475137,0.22957110393714586,1.0325830939005998,1.892965348410461,4.612203443208656
247540,2019-04-30,,,,,0.0,7.0,5.0,4.0,40.649994030325324,9.332064004580173,0.22957110393714586,1.0325830939005998,1.892965348410461,4.59791491164114
247540,2019-05-01,,,,,0.0,7.0,5.0,5.0,40.649994030325324,9.332064004580173,0.22957110393714586,1.0325830939005998,1.892965348410461,4.59791491164114
247540,2019-05-02,,,,,0.0,7.0,5.0,5.0,42.027195342534924,9.648229630167817,0.22957110393714586,1.0325830939005998,1.892965348410461,4.698127720878181
247540,2019-05-03,,,,,0.0,7.0,5.0,5.0,42.81530476397279,9.829156780070573,0.22957110393714586,1.0325830939005998,1.892965348410461,4.755474935412672
247540,2019-05-04,,,,,0.0,7.0,5.0,5.0,42.81530476397279,9.829156780070573,0.22957110393714586,1.0325830939005998,1.892965348410461,4.755474935412672
247540,2019-05-05,,,,,0.0,7.0,5.0,5.0,42.81530476397279,9.829156780070573,0.22957110393714586,1.0325830939005998,1.892965348410461,4.755474935412672
247540,2019-05-06,,,,,0.0,7.0,5.0,5.0,42.81530476397279,9.829156780070573,0.22957110393714586,1.0325830939005998,1.892965348410461,4.755474935412672
247540,2019-05-07,,,,,0.0,7.0,5.0,5.0,42.2235593061255,9.69330912206278,0.22957110393714586,1.0325830939005998,1.892965348410461,4.712416252445697
247540,2019-05-08,,,,,0.0,7.0,5.0,5.0,41.501789061576346,9.527611530232647,0.22957110393714586,1.0325830939005998,1.892965348410461,4.659896244521852
247540,2019-05-09,,,,,0.0,7.0,5.0,5.0,38.4209976868647,8.820350853340058,0.22957110393714586,1.0325830939005998,1.892965348410461,4.435720769523385
247540,2019-05-10,,,,,0.0,7.0,5.0,5.0,38.68370082734399,8.880659903307642,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4548365077015495
247540,2019-05-11,,,,,0.0,7.0,5.0,5.0,38.68370082734399,8.880659903307642,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4548365077015495
247540,2019-05-12,,,,,0.0,7.0,5.0,5.0,38.68370082734399,8.880659903307642,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4548365077015495
247540,2019-05-13,,,,,0.0,7.0,5.0,5.0,37.11013555154381,8.519414785825036,0.22957110393714586,1.0325830939005998,1.892965348410461,4.340335166896992
247540,2019-05-14,,,,,0.0,7.0,5.0,5.0,36.06197655670221,8.278787768277601,0.22957110393714586,1.0325830939005998,1.892965348410461,4.2640653024487625
247540,2019-05-15,,,,,0.0,7.0,5.0,5.0,38.68370082734399,8.880659903307642,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4548365077015495
247540,2019-05-16,,,,,0.0,7.0,5.0,5.0,38.224633723274124,8.775271361445094,0.22957110393714586,1.0325830939005998,1.892965348410461,4.421432237955869
247540,2019-05-17,,,,,0.0,7.0,5.0,5.0,36.78109323417581,8.443876177784828,0.22957110393714586,1.0325830939005998,1.892965348410461,4.316392222108181
247540,2019-05-18,,,,,0.0,7.0,5.0,5.0,36.78109323417581,8.443876177784828,0.22957110393714586,1.0325830939005998,1.892965348410461,4.316392222108181
247540,2019-05-19,,,,,0.0,7.0,5.0,5.0,36.78109323417581,8.443876177784828,0.22957110393714586,1.0325830939005998,1.892965348410461,4.316392222108181
247540,2019-05-20,,,,,0.0,7.0,5.0,5.0,35.34020631215306,8.113090176447468,0.22957110393714586,1.0325830939005998,1.892965348410461,4.211545294524918
247540,2019-05-21,,,,,0.0,7.0,5.0,5.0,35.01116399478506,8.03755156840726,0.22957110393714586,1.0325830939005998,1.892965348410461,4.187602349736108
247540,2019-05-22,,,,,0.0,7.0,5.0,5.0,35.9956373798135,8.263558210204978,0.22957110393714586,1.0325830939005998,1.892965348410461,4.259238095838115
247540,2019-05-23,,,,,0.0,7.0,5.0,5.0,36.651068447473946,8.414026243962489,0.22957110393714586,1.0325830939005998,1.892965348410461,4.306930897151312
247540,2019-05-24,,,,,0.0,7.0,5.0,5.0,37.0437963746551,8.504185227752414,0.22957110393714586,1.0325830939005998,1.892965348410461,4.335507960286344
247540,2019-05-25,,,,,0.0,7.0,5.0,5.0,37.0437963746551,8.504185227752414,0.22957110393714586,1.0325830939005998,1.892965348410461,4.335507960286344
247540,2019-05-26,,,,,0.0,7.0,5.0,5.0,37.0437963746551,8.504185227752414,0.22957110393714586,1.0325830939005998,1.892965348410461,4.335507960286344
247540,2019-05-27,,,,,0.0,7.0,5.0,5.0,38.68370082734399,8.880659903307642,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4548365077015495
247540,2019-05-28,,,,,0.0,7.0,5.0,5.0,38.81372561404586,8.910509837129982,0.22957110393714586,1.0325830939005998,1.892965348410461,4.464297832658419
247540,2019-05-29,0.4998,4.0,0.4995,0.0535,2.0,7.0,5.0,5.0,38.747386437157154,8.89528027905736,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4594706260477714
247540,2019-05-30,0.6498,5.0,0.0,0.125,1.0,7.0,5.0,5.0,40.91269717080461,9.39237305454776,0.22957110393714586,1.0325830939005998,1.892965348410461,4.617030649819304
247540,2019-05-31,,,,,0.0,7.0,5.0,5.0,39.20645354122702,9.000668820919907,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4928748957934515
247540,2019-06-01,,,,,0.0,7.0,5.0,6.0,39.20645354122702,9.000668820919907,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4928748957934515
247540,2019-06-02,,,,,0.0,7.0,5.0,6.0,39.20645354122702,9.000668820919907,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4928748957934515
247540,2019-06-03,0.9997,6.0,0.0001,0.2479,2.0,7.0,5.0,6.0,40.649994030325324,9.332064004580173,0.22957110393714586,1.0325830939005998,1.892965348410461,4.59791491164114
247540,2019-06-04,,,,,0.0,7.0,5.0,6.0,42.28989848301421,9.708538680135403,0.22957110393714586,1.0325830939005998,1.892965348410461,4.717243459056344
247540,2019-06-05,,,,,0.0,7.0,5.0,6.0,42.68262641019537,9.798697663925328,0.22957110393714586,1.0325830939005998,1.892965348410461,4.745820522191377
247540,2019-06-06,,,,,0.0,7.0,5.0,6.0,42.68262641019537,9.798697663925328,0.22957110393714586,1.0325830939005998,1.892965348410461,4.745820522191377
247540,2019-06-07,-0.0001,3.0,0.0,0.2143,1.0,7.0,5.0,6.0,43.927149368627546,10.084404173367727,0.22957110393714586,1.0325830939005998,1.892965348410461,4.836378918207123
247540,2019-06-08,,,,,0.0,7.0,5.0,6.0,43.927149368627546,10.084404173367727,0.22957110393714586,1.0325830939005998,1.892965348410461,4.836378918207123
247540,2019-06-09,,,,,0.0,7.0,5.0,6.0,43.927149368627546,10.084404173367727,0.22957110393714586,1.0325830939005998,1.892965348410461,4.836378918207123
247540,2019-06-10,,,,,0.0,7.0,5.0,6.0,43.141693514265235,9.904086205787875,0.22957110393714586,1.0325830939005998,1.892965348410461,4.779224791937057
247540,2019-06-11,,,,,0.0,7.0,5.0,6.0,43.6007606183351,10.009474747650424,0.22957110393714586,1.0325830939005998,1.892965348410461,4.812629061682737
247540,2019-06-12,,,,,0.0,7.0,5.0,6.0,43.141693514265235,9.904086205787875,0.22957110393714586,1.0325830939005998,1.892965348410461,4.779224791937057
247540,2019-06-13,,,,,0.0,7.0,5.0,6.0,43.33805747785581,9.949165697682838,0.22957110393714586,1.0325830939005998,1.892965348410461,4.793513323504574
247540,2019-06-14,,,,,0.0,7.0,5.0,6.0,42.28989848301421,9.708538680135403,0.22957110393714586,1.0325830939005998,1.892965348410461,4.717243459056344
247540,2019-06-15,,,,,0.0,7.0,5.0,6.0,42.28989848301421,9.708538680135403,0.22957110393714586,1.0325830939005998,1.892965348410461,4.717243459056344
247540,2019-06-16,,,,,0.0,7.0,5.0,6.0,42.28989848301421,9.708538680135403,0.22957110393714586,1.0325830939005998,1.892965348410461,4.717243459056344
247540,2019-06-17,,,,,0.0,7.0,5.0,6.0,41.56812823846506,9.54284108830527,0.22957110393714586,1.0325830939005998,1.892965348410461,4.664723451132501
247540,2019-06-18,,,,,0.0,7.0,5.0,6.0,39.339131895004435,9.031127937065152,0.22957110393714586,1.0325830939005998,1.892965348410461,4.502529309014746
247540,2019-06-19,,,,,0.0,7.0,5.0,6.0,37.961930582794835,8.71496231147751,0.22957110393714586,1.0325830939005998,1.892965348410461,4.402316499777705
247540,2019-06-20,-0.9996,6.0,0.0,0.0588,1.0,7.0,5.0,6.0,38.4209976868647,8.820350853340058,0.22957110393714586,1.0325830939005998,1.892965348410461,4.435720769523385
247540,2019-06-21,0.0,3.0,0.0,0.102,1.0,7.0,5.0,6.0,38.4209976868647,8.820350853340058,0.22957110393714586,1.0325830939005998,1.892965348410461,4.435720769523385
247540,2019-06-22,,,,,0.0,7.0,5.0,6.0,38.4209976868647,8.820350853340058,0.22957110393714586,1.0325830939005998,1.892965348410461,4.435720769523385
247540,2019-06-23,,,,,0.0,7.0,5.0,6.0,38.4209976868647,8.820350853340058,0.22957110393714586,1.0325830939005998,1.892965348410461,4.435720769523385
247540,2019-06-24,,,,,0.0,7.0,5.0,6.0,38.09460893657226,8.745421427622755,0.22957110393714586,1.0325830939005998,1.892965348410461,4.411970912999
247540,2019-06-25,-0.0,3.0,0.0,0.1216,2.0,7.0,5.0,6.0,38.94640396782328,8.940968953275227,0.22957110393714586,1.0325830939005998,1.892965348410461,4.473952245879714
247540,2019-06-26,,,,,0.0,7.0,5.0,6.0,38.48733686375341,8.83558041141268,0.22957110393714586,1.0325830939005998,1.892965348410461,4.440547976134034
247540,2019-06-27,,,,,0.0,7.0,5.0,6.0,38.88006479093457,8.925739395202605,0.22957110393714586,1.0325830939005998,1.892965348410461,4.469125039269065
247540,2019-06-28,,,,,0.0,7.0,5.0,6.0,39.14276793141386,8.98604844517019,0.22957110393714586,1.0325830939005998,1.892965348410461,4.48824077744723
247540,2019-06-29,,,,,0.0,7.0,5.0,6.0,39.14276793141386,8.98604844517019,0.22957110393714586,1.0325830939005998,1.892965348410461,4.48824077744723
247540,2019-06-30,,,,,0.0,7.0,5.0,6.0,39.14276793141386,8.98604844517019,0.22957110393714586,1.0325830939005998,1.892965348410461,4.48824077744723
247540,2019-07-01,,,,,0.0,7.0,5.0,7.0,39.272792718115724,9.01589837899253,0.22957110393714586,1.0325830939005998,1.892965348410461,4.497702102404099
247540,2019-07-02,,,,,0.0,7.0,5.0,7.0,38.290972900162835,8.790500919517717,0.22957110393714586,1.0325830939005998,1.892965348410461,4.426259444566517
247540,2019-07-03,0.9998,6.0,0.0,0.087,1.0,7.0,5.0,7.0,39.20645354122702,9.000668820919907,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4928748957934515
247540,2019-07-04,,,,,0.0,7.0,5.0,7.0,39.4691566817063,9.060977870887493,0.22957110393714586,1.0325830939005998,1.892965348410461,4.511990633971616
247540,2019-07-05,,,,,0.0,7.0,5.0,7.0,39.339131895004435,9.031127937065152,0.22957110393714586,1.0325830939005998,1.892965348410461,4.502529309014746
247540,2019-07-06,,,,,0.0,7.0,5.0,7.0,39.339131895004435,9.031127937065152,0.22957110393714586,1.0325830939005998,1.892965348410461,4.502529309014746
247540,2019-07-07,,,,,0.0,7.0,5.0,7.0,39.339131895004435,9.031127937065152,0.22957110393714586,1.0325830939005998,1.892965348410461,4.502529309014746
247540,2019-07-08,,,,,0.0,7.0,5.0,7.0,36.9774571977664,8.488955669679791,0.22957110393714586,1.0325830939005998,1.892965348410461,4.330680753675698
247540,2019-07-09,,,,,0.0,7.0,5.0,7.0,36.78109323417581,8.443876177784828,0.22957110393714586,1.0325830939005998,1.892965348410461,4.316392222108181
247540,2019-07-10,,,,,0.0,7.0,5.0,7.0,37.24016033824568,8.549264719647377,0.22957110393714586,1.0325830939005998,1.892965348410461,4.349796491853861
247540,2019-07-11,,,,,0.0,7.0,5.0,7.0,38.94640396782328,8.940968953275227,0.22957110393714586,1.0325830939005998,1.892965348410461,4.473952245879714
247540,2019-07-12,-0.0001,3.0,0.0,0.0,1.0,7.0,5.0,7.0,41.56812823846506,9.54284108830527,0.22957110393714586,1.0325830939005998,1.892965348410461,4.664723451132501
247540,2019-07-13,,,,,0.0,7.0,5.0,7.0,41.56812823846506,9.54284108830527,0.22957110393714586,1.0325830939005998,1.892965348410461,4.664723451132501
247540,2019-07-14,,,,,0.0,7.0,5.0,7.0,41.56812823846506,9.54284108830527,0.22957110393714586,1.0325830939005998,1.892965348410461,4.664723451132501
247540,2019-07-15,-0.9998,6.0,0.0,0.25,1.0,7.0,5.0,7.0,41.63446741535377,9.558070646377892,0.22957110393714586,1.0325830939005998,1.892965348410461,4.669550657743148
247540,2019-07-16,,,,,0.0,7.0,5.0,7.0,41.501789061576346,9.527611530232647,0.22957110393714586,1.0325830939005998,1.892965348410461,4.659896244521852
247540,2019-07-17,0.6102,6.0,0.4358,0.2191,3.0,7.0,5.0,7.0,42.81530476397279,9.829156780070573,0.22957110393714586,1.0325830939005998,1.892965348410461,4.755474935412672
247540,2019-07-18,,,,,0.0,7.0,5.0,7.0,41.89717055583306,9.618379696345476,0.22957110393714586,1.0325830939005998,1.892965348410461,4.688666395921311
247540,2019-07-19,,,,,0.0,7.0,5.0,7.0,41.501789061576346,9.527611530232647,0.22957110393714586,1.0325830939005998,1.892965348410461,4.659896244521852
247540,2019-07-20,,,,,0.0,7.0,5.0,7.0,41.501789061576346,9.527611530232647,0.22957110393714586,1.0325830939005998,1.892965348410461,4.659896244521852
247540,2019-07-21,,,,,0.0,7.0,5.0,7.0,41.501789061576346,9.527611530232647,0.22957110393714586,1.0325830939005998,1.892965348410461,4.659896244521852
247540,2019-07-22,,,,,0.0,7.0,5.0,7.0,40.51996924362346,9.302214070757834,0.22957110393714586,1.0325830939005998,1.892965348410461,4.58845358668427
247540,2019-07-23,,,,,0.0,7.0,5.0,7.0,38.028269759683546,8.730191869550133,0.22957110393714586,1.0325830939005998,1.892965348410461,4.407143706388353
247540,2019-07-24,-0.0,3.0,0.0,0.3256,1.0,7.0,5.0,7.0,38.224633723274124,8.775271361445094,0.22957110393714586,1.0325830939005998,1.892965348410461,4.421432237955869
247540,2019-07-25,,,,,0.0,7.0,5.0,7.0,37.436524301836265,8.594344211542339,0.22957110393714586,1.0325830939005998,1.892965348410461,4.364085023421378
247540,2019-07-26,,,,,0.0,7.0,5.0,7.0,37.30649951513439,8.56449427772,0.22957110393714586,1.0325830939005998,1.892965348410461,4.354623698464509
247540,2019-07-27,,,,,0.0,7.0,5.0,7.0,37.30649951513439,8.56449427772,0.22957110393714586,1.0325830939005998,1.892965348410461,4.354623698464509
247540,2019-07-28,,,,,0.0,7.0,5.0,7.0,37.30649951513439,8.56449427772,0.22957110393714586,1.0325830939005998,1.892965348410461,4.354623698464509
247540,2019-07-29,,,,,0.0,7.0,5.0,7.0,35.602909452632346,8.173399226415052,0.22957110393714586,1.0325830939005998,1.892965348410461,4.2306610327030825
247540,2019-07-30,,,,,0.0,7.0,5.0,7.0,36.71740762436266,8.429255802035112,0.22957110393714586,1.0325830939005998,1.892965348410461,4.311758103761959
247540,2019-07-31,,,,,0.0,7.0,5.0,7.0,37.83190579609297,8.68511237765517,0.22957110393714586,1.0325830939005998,1.892965348410461,4.392855174820837
247540,2019-08-01,,,,,0.0,7.0,5.0,8.0,36.9774571977664,8.488955669679791,0.22957110393714586,1.0325830939005998,1.892965348410461,4.330680753675698
247540,2019-08-02,,,,,0.0,7.0,5.0,8.0,36.78109323417581,8.443876177784828,0.22957110393714586,1.0325830939005998,1.892965348410461,4.316392222108181
247540,2019-08-03,,,,,0.0,7.0,5.0,8.0,36.78109323417581,8.443876177784828,0.22957110393714586,1.0325830939005998,1.892965348410461,4.316392222108181
247540,2019-08-04,,,,,0.0,7.0,5.0,8.0,36.78109323417581,8.443876177784828,0.22957110393714586,1.0325830939005998,1.892965348410461,4.316392222108181
247540,2019-08-05,,,,,0.0,7.0,5.0,8.0,33.373913109171724,7.661686075174936,0.22957110393714586,1.0325830939005998,1.892965348410461,4.068466890585328
247540,2019-08-06,,,,,0.0,7.0,5.0,8.0,32.35494335216115,7.427760063179455,0.22957110393714586,1.0325830939005998,1.892965348410461,3.994320997045784
247540,2019-08-07,-0.0,3.0,0.0,0.0,1.0,7.0,5.0,8.0,33.43759871898488,7.6763064509246535,0.22957110393714586,1.0325830939005998,1.892965348410461,4.07310100893155
247540,2019-08-08,,,,,0.0,7.0,5.0,8.0,35.14384234856248,8.068010684552505,0.22957110393714586,1.0325830939005998,1.892965348410461,4.197256762957402
247540,2019-08-09,,,,,0.0,7.0,5.0,8.0,34.944824817896354,8.022322010334637,0.22957110393714586,1.0325830939005998,1.892965348410461,4.182775143125459
247540,2019-08-10,,,,,0.0,7.0,5.0,8.0,34.944824817896354,8.022322010334637,0.22957110393714586,1.0325830939005998,1.892965348410461,4.182775143125459
247540,2019-08-11,,,,,0.0,7.0,5.0,8.0,34.944824817896354,8.022322010334637,0.22957110393714586,1.0325830939005998,1.892965348410461,4.182775143125459
247540,2019-08-12,,,,,0.0,7.0,5.0,8.0,34.751114421381324,7.97785170076258,0.22957110393714586,1.0325830939005998,1.892965348410461,4.16867969982237
247540,2019-08-13,,,,,0.0,7.0,5.0,8.0,33.633962682575465,7.721385942819617,0.22957110393714586,1.0325830939005998,1.892965348410461,4.087389540499066
247540,2019-08-14,,,,,0.0,7.0,5.0,8.0,35.07750317167377,8.052781126479882,0.22957110393714586,1.0325830939005998,1.892965348410461,4.192429556346755
247540,2019-08-15,,,,,0.0,7.0,5.0,8.0,35.07750317167377,8.052781126479882,0.22957110393714586,1.0325830939005998,1.892965348410461,4.192429556346755
247540,2019-08-16,,,,,0.0,7.0,5.0,8.0,34.29204731731146,7.872463158900032,0.22957110393714586,1.0325830939005998,1.892965348410461,4.135275430076689
247540,2019-08-17,,,,,0.0,7.0,5.0,8.0,34.29204731731146,7.872463158900032,0.22957110393714586,1.0325830939005998,1.892965348410461,4.135275430076689
247540,2019-08-18,,,,,0.0,7.0,5.0,8.0,34.29204731731146,7.872463158900032,0.22957110393714586,1.0325830939005998,1.892965348410461,4.135275430076689
247540,2019-08-19,,,,,0.0,7.0,5.0,8.0,34.55209689071519,7.932163026544712,0.22957110393714586,1.0325830939005998,1.892965348410461,4.154198079990427
247540,2019-08-20,0.0419,3.0,0.0,0.0732,1.0,7.0,5.0,8.0,37.895591405906124,8.699732753404888,0.22957110393714586,1.0325830939005998,1.892965348410461,4.397489293167058
247540,2019-08-21,,,,,0.0,7.0,5.0,8.0,38.028269759683546,8.730191869550133,0.22957110393714586,1.0325830939005998,1.892965348410461,4.407143706388353
247540,2019-08-22,,,,,0.0,7.0,5.0,8.0,38.4209976868647,8.820350853340058,0.22957110393714586,1.0325830939005998,1.892965348410461,4.435720769523385
247540,2019-08-23,,,,,0.0,7.0,5.0,8.0,38.68370082734399,8.880659903307642,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4548365077015495
247540,2019-08-24,,,,,0.0,7.0,5.0,8.0,38.68370082734399,8.880659903307642,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4548365077015495
247540,2019-08-25,,,,,0.0,7.0,5.0,8.0,38.68370082734399,8.880659903307642,0.22957110393714586,1.0325830939005998,1.892965348410461,4.4548365077015495
247540,2019-08-26,,,,,0.0,7.0,5.0,8.0,36.78109323417581,8.443876177784828,0.22957110393714586,1.0325830939005998,1.892965348410461,4.316392222108181
247540,2019-08-27,,,,,0.0,7.0,5.0,8.0,36.913771587953235,8.474335293930073,0.22957110393714586,1.0325830939005998,1.892965348410461,4.326046635329476
247540,2019-08-28,0.9977,6.0,0.0,0.0238,1.0,7.0,5.0,8.0,38.81372561404586,8.910509837129982,0.22957110393714586,1.0325830939005998,1.892965348410461,4.464297832658419
247540,2019-08-29,,,,,0.0,7.0,5.0,8.0,38.88006479093457,8.925739395202605,0.22957110393714586,1.0325830939005998,1.892965348410461,4.469125039269065
247540,2019-08-30,,,,,0.0,7.0,5.0,8.0,38.94640396782328,8.940968953275227,0.22957110393714586,1.0325830939005998,1.892965348410461,4.473952245879714
247540,2019-08-31,,,,,0.0,7.0,5.0,8.0,38.94640396782328,8.940968953275227,0.22957110393714586,1.0325830939005998,1.892965348410461,4.473952245879714
247540,2019-09-01,,,,,0.0,7.0,5.0,9.0,38.94640396782328,8.940968953275227,0.22957110393714586,1.0325830939005998,1.892965348410461,4.473952245879714
247540,2019-09-02,,,,,0.0,7.0,5.0,9.0,37.76556661920426,8.669882819582547,0.22957110393714586,1.0325830939005998,1.892965348410461,4.388027968210189
247540,2019-09-03,,,,,0.0,7.0,5.0,9.0,37.69922744231555,8.654653261509925,0.22957110393714586,1.0325830939005998,1.892965348410461,4.383200761599541
247540,2019-09-04,,,,,0.0,7.0,5.0,9.0,37.11013555154381,8.519414785825036,0.22957110393714586,1.0325830939005998,1.892965348410461,4.340335166896992
247540,2019-09-05,,,,,0.0,7.0,5.0,9.0,37.24016033824568,8.549264719647377,0.22957110393714586,1.0325830939005998,1.892965348410461,4.349796491853861
247540,2019-09-06,,,,,0.0,7.0,5.0,9.0,36.45470448388337,8.368946752067526,0.22957110393714586,1.0325830939005998,1.892965348410461,4.292642365583795
247540,2019-09-07,,,,,0.0,7.0,5.0,9.0,36.45470448388337,8.368946752067526,0.22957110393714586,1.0325830939005998,1.892965348410461,4.292642365583795
247540,2019-09-08,,,,,0.0,7.0,5.0,9.0,36.45470448388337,8.368946752067526,0.22957110393714586,1.0325830939005998,1.892965348410461,4.292642365583795
247540,2019-09-09,0.6338,6.0,0.5177,0.1142,3.0,7.0,5.0,9.0,34.81480003119448,7.992472076512297,0.22957110393714586,1.0325830939005998,1.892965348410461,4.173313818168591
247540,2019-09-10,,,,,0.0,7.0,5.0,9.0,35.34020631215306,8.113090176447468,0.22957110393714586,1.0325830939005998,1.892965348410461,4.211545294524918
247540,2019-09-11,0.0,3.0,0.0,0.1471,1.0,7.0,5.0,9.0,35.14384234856248,8.068010684552505,0.22957110393714586,1.0325830939005998,1.892965348410461,4.197256762957402
247540,2019-09-12,,,,,0.0,7.0,5.0,9.0,35.14384234856248,8.068010684552505,0.22957110393714586,1.0325830939005998,1.892965348410461,4.197256762957402
247540,2019-09-13,,,,,0.0,7.0,5.0,9.0,35.14384234856248,8.068010684552505,0.22957110393714586,1.0325830939005998,1.892965348410461,4.197256762957402
247540,2019-09-14,,,,,0.0,7.0,5.0,9.0,35.14384234856248,8.068010684552505,0.22957110393714586,1.0325830939005998,1.892965348410461,4.197256762957402
247540,2019-09-15,,,,,0.0,7.0,5.0,9.0,35.14384234856248,8.068010684552505,0.22957110393714586,1.0325830939005998,1.892965348410461,4.197256762957402
